NAME	ORIGINAL SIZE	AFTER RESTRICTING TO DATASET	STATUS	
GOBP_POSITIVE_REGULATION_OF_GASTRO_INTESTINAL_SYSTEM_SMOOTH_MUSCLE_CONTRACTION	6		Rejected!	
GOBP_RESPONSE_TO_FORSKOLIN	10		Rejected!	
GOBP_REGULATION_OF_DOPAMINERGIC_NEURON_DIFFERENTIATION	10		Rejected!	
GOBP_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS_IN_THE_VACUOLE	10		Rejected!	
GOBP_POSITIVE_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS_IN_THE_VACUOLE	5		Rejected!	
GOBP_REGULATION_OF_TELOMERE_CAPPING	26	25		
GOBP_NEGATIVE_REGULATION_OF_TELOMERE_CAPPING	8		Rejected!	
GOBP_POSITIVE_REGULATION_OF_TELOMERE_CAPPING	17	16		
GOBP_REGULATION_OF_TELOMERE_MAINTENANCE_VIA_TELOMERE_LENGTHENING	60	57		
GOBP_NEGATIVE_REGULATION_OF_TELOMERE_MAINTENANCE_VIA_TELOMERE_LENGTHENING	27	25		
GOBP_POSITIVE_REGULATION_OF_TELOMERE_MAINTENANCE_VIA_TELOMERE_LENGTHENING	36	34		
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY	121	109		
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY	24	21		
GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY	67	61		
GOBP_ENDOPLASMIC_RETICULUM_MANNOSE_TRIMMING	16	15		
GOBP_REGULATION_OF_SKELETAL_MUSCLE_ACETYLCHOLINE_GATED_CHANNEL_CLUSTERING	5		Rejected!	
GOBP_REGULATION_OF_NEUROMUSCULAR_JUNCTION_DEVELOPMENT	6		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_NITRIC_OXIDE_METABOLIC_PROCESS	18		Rejected!	
GOBP_POSITIVE_REGULATION_OF_NITRIC_OXIDE_METABOLIC_PROCESS	39	31		
GOBP_REGULATION_OF_XENOPHAGY	7		Rejected!	
GOBP_REGULATION_OF_GTP_BINDING	12		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT	70	57		
GOBP_NEGATIVE_REGULATION_OF_TUBULIN_DEACETYLATION	5		Rejected!	
GOBP_REGULATION_OF_T_CIRCLE_FORMATION	7		Rejected!	
GOBP_FOLATE_IMPORT_ACROSS_PLASMA_MEMBRANE	5		Rejected!	
GOBP_REGULATION_OF_MATRIX_METALLOPEPTIDASE_SECRETION	11		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_MATRIX_METALLOPEPTIDASE_SECRETION	8		Rejected!	
GOBP_REGULATION_OF_INTESTINAL_ABSORPTION	11		Rejected!	
GOBP_PROTEIN_LOCALIZATION_TO_CILIARY_TRANSITION_ZONE	6		Rejected!	
GOBP_REGULATION_OF_LIPOPHAGY	5		Rejected!	
GOBP_REGULATION_OF_MICROTUBULE_BINDING	10		Rejected!	
GOBP_POSITIVE_REGULATION_OF_MICROTUBULE_BINDING	6		Rejected!	
GOBP_RESPONSE_TO_GLYCOPROTEIN	7		Rejected!	
GOBP_REGULATION_OF_PROTEIN_IMPORT	59	54		
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_IMPORT	12		Rejected!	
GOBP_POSITIVE_REGULATION_OF_PROTEIN_IMPORT	40	37		
GOBP_RESPONSE_TO_PHORBOL_13_ACETATE_12_MYRISTATE	6		Rejected!	
GOBP_RESPONSE_TO_AMYLOID_BETA	51	42		
GOBP_CELLULAR_RESPONSE_TO_AMYLOID_BETA	41	34		
GOBP_REGULATION_OF_UBIQUITIN_PROTEIN_LIGASE_ACTIVITY	23	21		
GOBP_NEGATIVE_REGULATION_OF_UBIQUITIN_PROTEIN_LIGASE_ACTIVITY	9		Rejected!	
GOBP_POSITIVE_REGULATION_OF_UBIQUITIN_PROTEIN_LIGASE_ACTIVITY	13		Rejected!	
GOBP_REGULATION_OF_SOMATIC_STEM_CELL_POPULATION_MAINTENANCE	8		Rejected!	
GOBP_REGULATION_OF_METALLOENDOPEPTIDASE_ACTIVITY	16		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_METALLOENDOPEPTIDASE_ACTIVITY	9		Rejected!	
GOBP_POSITIVE_REGULATION_OF_METALLOENDOPEPTIDASE_ACTIVITY	7		Rejected!	
GOBP_REGULATION_OF_CYTOPLASMIC_TRANSLATIONAL_INITIATION	5		Rejected!	
GOBP_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_PROLIFERATION	83	49		
GOBP_NEGATIVE_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_PROLIFERATION	38	18		
GOBP_POSITIVE_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_PROLIFERATION	47	31		
GOBP_REGULATION_OF_CHAPERONE_MEDIATED_AUTOPHAGY	8		Rejected!	
GOBP_REGULATION_OF_ELECTRON_TRANSFER_ACTIVITY	7		Rejected!	
GOBP_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_MIGRATION	43	20		
GOBP_NEGATIVE_REGULATION_OF_APOPTOTIC_PROCESS_INVOLVED_IN_DEVELOPMENT	5		Rejected!	
GOBP_POSITIVE_REGULATION_OF_APOPTOTIC_PROCESS_INVOLVED_IN_DEVELOPMENT	5		Rejected!	
GOBP_REGULATION_OF_APOPTOTIC_PROCESS_INVOLVED_IN_DEVELOPMENT	11		Rejected!	
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEOLUS	8		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_MIGRATION	21		Rejected!	
GOBP_POSITIVE_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_MIGRATION	23		Rejected!	
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_CORTEX	9		Rejected!	
GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_CORTEX	6		Rejected!	
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CENTROSOME	10		Rejected!	
GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CENTROSOME	7		Rejected!	
GOBP_POSITIVE_REGULATION_OF_NMDA_GLUTAMATE_RECEPTOR_ACTIVITY	6		Rejected!	
GOBP_REGULATION_OF_CORE_PROMOTER_BINDING	8		Rejected!	
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CHROMOSOME_TELOMERIC_REGION	14		Rejected!	
GOBP_BETA_CATENIN_TCF_COMPLEX_ASSEMBLY	31	31		
GOBP_REGULATION_OF_CELL_CHEMOTAXIS_TO_FIBROBLAST_GROWTH_FACTOR	11		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CELL_CHEMOTAXIS_TO_FIBROBLAST_GROWTH_FACTOR	5		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_TELOMERE	10		Rejected!	
GOBP_EXCITATORY_SYNAPSE_ASSEMBLY	26	25		
GOBP_INHIBITORY_SYNAPSE_ASSEMBLY	16		Rejected!	
GOBP_POSITIVE_REGULATION_OF_TELOMERASE_RNA_LOCALIZATION_TO_CAJAL_BODY	15	15		
GOBP_BETA_CATENIN_DESTRUCTION_COMPLEX_ASSEMBLY	5		Rejected!	
GOBP_BETA_CATENIN_DESTRUCTION_COMPLEX_DISASSEMBLY	21	17		
GOBP_CRANIAL_SKELETAL_SYSTEM_DEVELOPMENT	65	57		
GOBP_REGULATION_OF_EXCITATORY_SYNAPSE_ASSEMBLY	13		Rejected!	
GOBP_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT	110	65		
GOBP_NEGATIVE_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT	33	23		
GOBP_POSITIVE_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT	48	31		
GOBP_ESCRT_COMPLEX_DISASSEMBLY	10		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_MATRIX_ADHESION_VIA_FIBRONECTIN	5		Rejected!	
GOBP_REGULATION_OF_AUTOPHAGY_OF_MITOCHONDRION_IN_RESPONSE_TO_MITOCHONDRIAL_DEPOLARIZATION	14		Rejected!	
GOBP_INTERNEURON_MIGRATION	7		Rejected!	
GOBP_MIDBRAIN_DOPAMINERGIC_NEURON_DIFFERENTIATION	16		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION	127	103		
GOBP_POSITIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION	327	300		
GOBP_WNT_SIGNALING_PATHWAY_INVOLVED_IN_MIDBRAIN_DOPAMINERGIC_NEURON_DIFFERENTIATION	12		Rejected!	
GOBP_BRUSH_BORDER_ASSEMBLY	5		Rejected!	
GOBP_REGULATION_OF_LEUKOCYTE_ADHESION_TO_VASCULAR_ENDOTHELIAL_CELL	37	26		
GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_ADHESION_TO_VASCULAR_ENDOTHELIAL_CELL	13		Rejected!	
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_ADHESION_TO_VASCULAR_ENDOTHELIAL_CELL	22	20		
GOBP_REGULATION_OF_LEUKOCYTE_ADHESION_TO_ARTERIAL_ENDOTHELIAL_CELL	5		Rejected!	
GOBP_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_INVOLVED_IN_ENDOCARDIAL_CUSHION_FORMATION	6		Rejected!	
GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_INVOLVED_IN_ENDOCARDIAL_CUSHION_FORMATION	5		Rejected!	
GOBP_REGULATION_OF_MEMBRANE_REPOLARIZATION_DURING_VENTRICULAR_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL	5		Rejected!	
GOBP_REGULATION_OF_MEMBRANE_REPOLARIZATION_DURING_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL	7		Rejected!	
GOBP_AUTOPHAGOSOME_ORGANIZATION	99	86		
GOBP_REGULATION_OF_METALLOPEPTIDASE_ACTIVITY	25		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_METALLOPEPTIDASE_ACTIVITY	14		Rejected!	
GOBP_POSITIVE_REGULATION_OF_METALLOPEPTIDASE_ACTIVITY	11		Rejected!	
GOBP_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_DIFFERENTIATION	26	15		
GOBP_NEGATIVE_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_DIFFERENTIATION	13		Rejected!	
GOBP_POSITIVE_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_DIFFERENTIATION	14		Rejected!	
GOBP_REGULATION_OF_GUANYL_NUCLEOTIDE_EXCHANGE_FACTOR_ACTIVITY	8		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_GUANYL_NUCLEOTIDE_EXCHANGE_FACTOR_ACTIVITY	5		Rejected!	
GOBP_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY_INVOLVED_IN_CELL_CELL_SIGNALING	613		Rejected!	
GOBP_RESPONSE_TO_ACETYLCHOLINE	30	25		
GOBP_LYSOSOMAL_PROTEIN_CATABOLIC_PROCESS	14		Rejected!	
GOBP_REGULATION_OF_VOLTAGE_GATED_SODIUM_CHANNEL_ACTIVITY	7		Rejected!	
GOBP_REGULATION_OF_MEMBRANE_INVAGINATION	16	16		
GOBP_REGULATION_OF_LYSOSOMAL_PROTEIN_CATABOLIC_PROCESS	8		Rejected!	
GOBP_POSITIVE_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_HOMOLOGOUS_RECOMBINATION	14		Rejected!	
GOBP_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_DEDIFFERENTIATION	6		Rejected!	
GOBP_REGULATION_OF_CONNECTIVE_TISSUE_REPLACEMENT	14		Rejected!	
GOBP_REGULATION_OF_CARDIOCYTE_DIFFERENTIATION	35	25		
GOBP_NEGATIVE_REGULATION_OF_CARDIOCYTE_DIFFERENTIATION	14		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CARDIOCYTE_DIFFERENTIATION	21	15		
GOBP_REGULATION_OF_RNA_BINDING	11		Rejected!	
GOBP_POSITIVE_REGULATION_OF_RNA_BINDING	8		Rejected!	
GOBP_REGULATION_OF_MODIFICATION_OF_SYNAPTIC_STRUCTURE	11		Rejected!	
GOBP_REGULATION_OF_ASPARTIC_TYPE_PEPTIDASE_ACTIVITY	12		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ASPARTIC_TYPE_PEPTIDASE_ACTIVITY	8		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CHROMATIN_ORGANIZATION	64	46		
GOBP_POSITIVE_REGULATION_OF_CHROMATIN_ORGANIZATION	100	93		
GOBP_REGULATION_OF_MODIFICATION_OF_POSTSYNAPTIC_ACTIN_CYTOSKELETON	5		Rejected!	
GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_TUBE_FORMATION	7		Rejected!	
GOBP_REGULATION_OF_RETROGRADE_TRANSPORT_ENDOSOME_TO_GOLGI	6		Rejected!	
GOBP_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_APOPTOTIC_PROCESS	16		Rejected!	
GOBP_SEMI_LUNAR_VALVE_DEVELOPMENT	41	40		
GOBP_TELOMERASE_HOLOENZYME_COMPLEX_ASSEMBLY	6		Rejected!	
GOBP_REGULATION_OF_MORPHOGENESIS_OF_AN_EPITHELIUM	61	57		
GOBP_NEGATIVE_REGULATION_OF_MORPHOGENESIS_OF_AN_EPITHELIUM	9		Rejected!	
GOBP_POSITIVE_REGULATION_OF_MORPHOGENESIS_OF_AN_EPITHELIUM	33	31		
GOBP_REGULATION_OF_GASTRIC_MOTILITY	5		Rejected!	
GOBP_REGULATION_OF_SNRNA_TRANSCRIPTION_BY_RNA_POLYMERASE_II	5		Rejected!	
GOBP_PROTEIN_LOCALIZATION_TO_PRESYNAPSE	11		Rejected!	
GOBP_REGULATION_OF_MITOCHONDRIAL_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT	7		Rejected!	
GOBP_REGULATION_OF_FC_GAMMA_RECEPTOR_SIGNALING_PATHWAY_INVOLVED_IN_PHAGOCYTOSIS	7		Rejected!	
GOBP_POSITIVE_REGULATION_OF_FC_GAMMA_RECEPTOR_SIGNALING_PATHWAY_INVOLVED_IN_PHAGOCYTOSIS	5		Rejected!	
GOBP_REGULATION_OF_LYMPHOID_PROGENITOR_CELL_DIFFERENTIATION	9		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_APOPTOTIC_PROCESS	6		Rejected!	
GOBP_POSITIVE_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_APOPTOTIC_PROCESS	10		Rejected!	
GOBP_REGULATION_OF_DNA_DUPLEX_UNWINDING	6		Rejected!	
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE	194	174		
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE	30	25		
GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE	127	116		
GOBP_PROTEIN_LOCALIZATION_TO_MICROTUBULE_ORGANIZING_CENTER	35	34		
GOBP_NON_MOTILE_CILIUM_ASSEMBLY	54	51		
GOBP_POSITIVE_REGULATION_OF_FERTILIZATION	5		Rejected!	
GOBP_MACROPHAGE_MIGRATION	53	43		
GOBP_REGULATION_OF_MACROPHAGE_MIGRATION	39	32		
GOBP_NEGATIVE_REGULATION_OF_MACROPHAGE_MIGRATION	10		Rejected!	
GOBP_POSITIVE_REGULATION_OF_MACROPHAGE_MIGRATION	24	21		
GOBP_NEGATIVE_REGULATION_OF_VASCULAR_ENDOTHELIAL_CELL_PROLIFERATION	25		Rejected!	
GOBP_POSITIVE_REGULATION_OF_VASCULAR_ENDOTHELIAL_CELL_PROLIFERATION	24		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_LOW_DENSITY_LIPOPROTEIN_RECEPTOR_ACTIVITY	7		Rejected!	
GOBP_POSITIVE_REGULATION_OF_LOW_DENSITY_LIPOPROTEIN_RECEPTOR_ACTIVITY	5		Rejected!	
GOBP_REGULATION_OF_RECEPTOR_MEDIATED_ENDOCYTOSIS_INVOLVED_IN_CHOLESTEROL_TRANSPORT	6		Rejected!	
GOBP_REGULATION_OF_BLOOD_BRAIN_BARRIER_PERMEABILITY	7		Rejected!	
GOBP_POSITIVE_REGULATION_OF_BLOOD_BRAIN_BARRIER_PERMEABILITY	5		Rejected!	
GOBP_POSITIVE_REGULATION_OF_MIRNA_MEDIATED_INHIBITION_OF_TRANSLATION	7		Rejected!	
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CHROMATIN	8		Rejected!	
GOBP_REGULATION_OF_ARTERY_MORPHOGENESIS	10		Rejected!	
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_ENDOSOME	13		Rejected!	
GOBP_REGULATION_OF_LYSOSOME_ORGANIZATION	5		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_MEMBRANE_PERMEABILITY	10		Rejected!	
GOBP_POSITIVE_REGULATION_OF_MEMBRANE_PERMEABILITY	69	57		
GOBP_PROTEIN_LOCALIZATION_TO_MICROTUBULE_END	5		Rejected!	
GOBP_REGULATION_OF_ENDOSOME_TO_PLASMA_MEMBRANE_PROTEIN_TRANSPORT	5		Rejected!	
GOBP_REGULATION_OF_MESODERMAL_CELL_DIFFERENTIATION	8		Rejected!	
GOBP_REGULATION_OF_DNA_HELICASE_ACTIVITY	5		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_SYNAPSE_ORGANIZATION	10		Rejected!	
GOBP_REGULATION_OF_CHROMOSOME_SEPARATION	71	66		
GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_SEPARATION	17	17		
GOBP_POSITIVE_REGULATION_OF_SPINDLE_ASSEMBLY	5		Rejected!	
GOBP_REGULATION_OF_3_UTR_MEDIATED_MRNA_STABILIZATION	6		Rejected!	
GOBP_POSITIVE_REGULATION_OF_3_UTR_MEDIATED_MRNA_STABILIZATION	5		Rejected!	
GOBP_REGULATION_OF_POSTSYNAPTIC_DENSITY_ORGANIZATION	14		Rejected!	
GOBP_REGULATION_OF_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	81	78		
GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	35	35		
GOBP_REGULATION_OF_AMYLOID_FIBRIL_FORMATION	15		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_AMYLOID_FIBRIL_FORMATION	12		Rejected!	
GOBP_REGULATION_OF_GONAD_DEVELOPMENT	13		Rejected!	
GOBP_POSITIVE_REGULATION_OF_GONAD_DEVELOPMENT	10		Rejected!	
GOBP_REGULATION_OF_LIPID_LOCALIZATION	189	140		
GOBP_NEGATIVE_REGULATION_OF_LIPID_LOCALIZATION	67	43		
GOBP_POSITIVE_REGULATION_OF_LIPID_LOCALIZATION	111	87		
GOBP_AMYLOID_FIBRIL_FORMATION	25	22		
GOBP_RETINAL_CELL_APOPTOTIC_PROCESS	5		Rejected!	
GOBP_CALCIUM_ION_EXPORT_ACROSS_PLASMA_MEMBRANE	8		Rejected!	
GOBP_CALCIUM_ION_IMPORT_INTO_SARCOPLASMIC_RETICULUM	6		Rejected!	
GOBP_ANTEROGRADE_NEURONAL_DENSE_CORE_VESICLE_TRANSPORT	6		Rejected!	
GOBP_RETROGRADE_NEURONAL_DENSE_CORE_VESICLE_TRANSPORT	5		Rejected!	
GOBP_ACTIVATION_OF_PROTEIN_KINASE_C_ACTIVITY	5		Rejected!	
GOBP_RESPONSE_TO_NERVE_GROWTH_FACTOR	50	47		
GOBP_RETROGRADE_TRANSPORT_ENDOSOME_TO_PLASMA_MEMBRANE	31	27		
GOBP_NEURON_PROJECTION_EXTENSION	164	151		
GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_HYPOXIA	7		Rejected!	
GOBP_HISTONE_H2A_PHOSPHORYLATION	5		Rejected!	
GOBP_PROTEIN_LOCALIZATION_TO_SITE_OF_DOUBLE_STRAND_BREAK	5		Rejected!	
GOBP_PROTEIN_LOCALIZATION_TO_NUCLEOPLASM	14		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_LEUCINE_STARVATION	10		Rejected!	
GOBP_PEPTIDYL_TYROSINE_DEPHOSPHORYLATION_INVOLVED_IN_INACTIVATION_OF_PROTEIN_KINASE_ACTIVITY	8		Rejected!	
GOBP_NEUTROPHIL_MIGRATION	122	93		
GOBP_CELLULAR_RESPONSE_TO_INSULIN_LIKE_GROWTH_FACTOR_STIMULUS	8		Rejected!	
GOBP_LIPID_TRANSPORT_ACROSS_BLOOD_BRAIN_BARRIER	6		Rejected!	
GOBP_HYALOID_VASCULAR_PLEXUS_REGRESSION	7		Rejected!	
GOBP_EMBRYONIC_BRAIN_DEVELOPMENT	10		Rejected!	
GOBP_REPLICATION_BORN_DOUBLE_STRAND_BREAK_REPAIR_VIA_SISTER_CHROMATID_EXCHANGE	8		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_BRAIN_DERIVED_NEUROTROPHIC_FACTOR_STIMULUS	10		Rejected!	
GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	11		Rejected!	
GOBP_MRNA_PSEUDOURIDINE_SYNTHESIS	5		Rejected!	
GOBP_DENSE_CORE_GRANULE_EXOCYTOSIS	9		Rejected!	
GOBP_PIRNA_BIOSYNTHETIC_PROCESS	5		Rejected!	
GOBP_NEURON_PROJECTION_MAINTENANCE	10		Rejected!	
GOBP_MITOCHONDRIAL_TRANSMEMBRANE_TRANSPORT	109	85		
GOBP_PROTEIN_POLYUFMYLATION	5		Rejected!	
GOBP_UDP_N_ACETYLGLUCOSAMINE_TRANSMEMBRANE_TRANSPORT	5		Rejected!	
GOBP_POTASSIUM_ION_IMPORT_ACROSS_PLASMA_MEMBRANE	47	38		
GOBP_VESICLE_FUSION_WITH_ENDOPLASMIC_RETICULUM_GOLGI_INTERMEDIATE_COMPARTMENT_ERGIC_MEMBRANE	6		Rejected!	
GOBP_PRESYNAPTIC_ACTIVE_ZONE_ORGANIZATION	9		Rejected!	
GOBP_PROTEIN_SIALYLATION	5		Rejected!	
GOBP_RESPONSE_TO_ANGIOTENSIN	25	19		
GOBP_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY	329	303		
GOBP_DORSAL_ROOT_GANGLION_DEVELOPMENT	5		Rejected!	
GOBP_BASIC_AMINO_ACID_TRANSMEMBRANE_TRANSPORT	14		Rejected!	
GOBP_RESPONSE_TO_LEUKEMIA_INHIBITORY_FACTOR	80	77		
GOBP_ADAPTIVE_THERMOGENESIS	153	134		
GOBP_RESPONSE_TO_CHEMOKINE	96	65		
GOBP_DOUBLE_STRAND_BREAK_REPAIR_INVOLVED_IN_MEIOTIC_RECOMBINATION	6		Rejected!	
GOBP_RESPONSE_TO_AMINO_ACID_STARVATION	49	47		
GOBP_XENOBIOTIC_DETOXIFICATION_BY_TRANSMEMBRANE_EXPORT_ACROSS_THE_PLASMA_MEMBRANE	8		Rejected!	
GOBP_XENOBIOTIC_TRANSPORT_ACROSS_BLOOD_BRAIN_BARRIER	5		Rejected!	
GOBP_REGULATION_OF_DNA_DAMAGE_CHECKPOINT	15	15		
GOBP_NEGATIVE_REGULATION_OF_DNA_DAMAGE_CHECKPOINT	5		Rejected!	
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_SURFACE	40	35		
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_SURFACE	13		Rejected!	
GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_SURFACE	18		Rejected!	
GOBP_REGULATION_OF_MALE_GONAD_DEVELOPMENT	10		Rejected!	
GOBP_REGULATION_OF_MULTICELLULAR_ORGANISMAL_DEVELOPMENT	1397		Rejected!	
GOBP_REGULATION_OF_ANIMAL_ORGAN_MORPHOGENESIS	176	167		
GOBP_REGULATION_OF_STEM_CELL_DIVISION	10		Rejected!	
GOBP_REGULATION_OF_STEM_CELL_POPULATION_MAINTENANCE	31	25		
GOBP_NEGATIVE_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_HOMOLOGOUS_RECOMBINATION	19	17		
GOBP_REGULATION_OF_CELL_CELL_ADHESION_MEDIATED_BY_CADHERIN	21	19		
GOBP_NEGATIVE_REGULATION_OF_CELL_CELL_ADHESION_MEDIATED_BY_CADHERIN	10		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION_MEDIATED_BY_CADHERIN	11		Rejected!	
GOBP_REGULATION_OF_NON_CANONICAL_WNT_SIGNALING_PATHWAY	25	25		
GOBP_NEGATIVE_REGULATION_OF_NON_CANONICAL_WNT_SIGNALING_PATHWAY	6		Rejected!	
GOBP_POSITIVE_REGULATION_OF_NON_CANONICAL_WNT_SIGNALING_PATHWAY	15	15		
GOBP_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS	161	152		
GOBP_NEGATIVE_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS	49	46		
GOBP_POSITIVE_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS	104	98		
GOBP_REGULATION_OF_TYPE_B_PANCREATIC_CELL_DEVELOPMENT	8		Rejected!	
GOBP_REGULATION_OF_WNT_SIGNALING_PATHWAY_PLANAR_CELL_POLARITY_PATHWAY	15	15		
GOBP_POSITIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY_PLANAR_CELL_POLARITY_PATHWAY	9		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_DNA_DEPENDENT_DNA_REPLICATION	17	15		
GOBP_POSITIVE_REGULATION_OF_DNA_DEPENDENT_DNA_REPLICATION	10		Rejected!	
GOBP_REGULATION_OF_LEUKOCYTE_APOPTOTIC_PROCESS	80	63		
GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_APOPTOTIC_PROCESS	46	37		
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_APOPTOTIC_PROCESS	26	20		
GOBP_REGULATION_OF_MACROPHAGE_APOPTOTIC_PROCESS	8		Rejected!	
GOBP_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY	230	192		
GOBP_NEGATIVE_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY	80	63		
GOBP_REGULATION_OF_SODIUM_DEPENDENT_PHOSPHATE_TRANSPORT	5		Rejected!	
GOBP_REGULATION_OF_REMOVAL_OF_SUPEROXIDE_RADICALS	10		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CELL_PROLIFERATION_INVOLVED_IN_HEART_MORPHOGENESIS	6		Rejected!	
